scout,match,robot,team,start_pos,auto_type,auto_bump,auto_climb,auto_cycles,teleop_trench,teleop_bump,num_cycles,num_cycles_tenths,endgame_climb,climb_less_than_5,inactive_strat,driver_rating,problems,card,comments
LJ,314,R1,2590,F,3,TRUE,FALSE,8,2,7,2,6,No,FALSE,1236,4,6,No Card,"Aggressive driving. Turret hood clipped trench with about 60s left, breaking shooter. Switched to reversing intake and herding quickly. Intake also broke and browned out with about 20 to 30s left"
HR,314,R2,4655,C,56,TRUE,FALSE,7,8,2,6,5,No,FALSE,12,3,NA,No Card,NA
BP,314,R3,5653,M,1,FALSE,FALSE,8,20,1,2,8,No,FALSE,136,1,NA,No Card,Excessive and unnecessary crossings
CR,315,B1,2582,C,34,TRUE,FALSE,0,5,1,4,0,No,FALSE,16,1,NA,No Card,Stuck on bump during auto
ADK,315,B2,8229,F,3,FALSE,FALSE,2,1,3,3,5,No,FALSE,NA,4,NA,No Card,Great bps
AD,315,B3,6665,M,NA,FALSE,FALSE,0,10,2,0,0,No,FALSE,42,3,NA,No Card,No shooting or intake
LJ,315,R1,5181,C,5,TRUE,FALSE,7,8,2,2,3,No,FALSE,136,3,NA,No Card,"SOTM did not work well, missed roughly half shots. Struggled against C-otters defense, could pass full. field wit.  50% consistency, mostly fromOZto NZ"
HR,315,R2,2635,M,NA,FALSE,FALSE,1,0,3,0,2,No,FALSE,2,2,NA,No Card,They literally scored1 point in auto and like 5 in teleop
BP,315,R3,5705,F,NA,FALSE,FALSE,0,3,1,0,0,No,FALSE,4,1,4,No Card,"Very easy to push, stuck for over a minute on bump"
CR,316,B1,111,C,4,TRUE,FALSE,0,0,8,5,0,No,FALSE,16,4,NA,No Card,Likes to pass for the first half
ADK,316,B2,1690,F,52,TRUE,FALSE,9,4,3,7,9,No,FALSE,1256,5,NA,No Card,Phenomenal
AD,316,B3,8858,M,1,FALSE,FALSE,6,6,0,2,0,No,FALSE,416,3,NA,No Card,Drive train seemed kinda weak
LJ,316,R1,11242,M,NA,FALSE,FALSE,0,0,5,0,3,No,FALSE,24,2,2,No Card,"Tank drive, tippy Kitbot. Did a lot. of meandering, good at making largeclumps for herding but slow to herd so was yoinked by Orbit."
HR,316,R2,6429,C,NA,FALSE,FALSE,0,7,0,0,2,No,FALSE,4,2,NA,No Card,"They didn41391t do much at the start, missed a couple of shots, then defended"
BP,316,R3,4125,F,3,FALSE,FALSE,5,2,2,0,4,No,FALSE,4,1,1,No Card,NA
CR,317,B1,3931,C,34,TRUE,FALSE,10,6,6,8,0,No,FALSE,13,4,NA,No Card,Steals only once during 4th shift
ADK,317,B2,2468,F,56,TRUE,FALSE,10,3,4,5,9,No,FALSE,16,3,NA,No Card,Kinda mid at driving. Too easy to defend too
AD,317,B3,8069,M,NA,FALSE,FALSE,2,5,6,1,0,No,FALSE,24,2,NA,No Card,"Bulldozed in the end over emptying hopper, bad move"
LJ,317,R1,4322,F,3,TRUE,FALSE,16,12,2,4,3,No,FALSE,1563,4,NA,No Card,"Pass on the fly from anywhere in NZ, very mobile, played opportunistic defense with a sketchy pin. Slow and steady SOTM"
HR,317,R2,4087,C,5,FALSE,FALSE,10,3,7,5,4,No,FALSE,63,3,NA,No Card,NA
BP,317,R3,7915,M,NA,FALSE,FALSE,4,7,4,3,7,No,FALSE,62,2,NA,No Card,NA
BP,318,B1,3544,C,5,FALSE,FALSE,0,8,2,0,0,No,FALSE,4,2,NA,No Card,"Took so long to line up shot that they couldn41391t do it in their shift, easily defendable, if hit the have to realign"
CR,318,B2,7183,M,NA,FALSE,FALSE,2,6,4,6,5,No,FALSE,61,2,NA,No Card,No clear pattern of whether they took trench or bump
ADK,318,R1,1768,C,3,TRUE,FALSE,0,6,5,0,0,No,FALSE,16,3,NA,No Card,"Strong dumper, high accuracy from multiple places, didn41391t react well to defense"
JB,318,R2,5895,F,5,FALSE,FALSE,0,0,8,6,7,No,FALSE,12,3,NA,No Card,"Shoot on the move kinda works, but after shooting a bit, it just like whiffs a lot"
AD,318,R3,11417,M,NA,FALSE,FALSE,0,3,5,0,0,No,FALSE,54,3,NA,No Card,"No auto at all, kitbot, really aggressive defense, gave 100 pts in penalties"
BP,319,B1,1403,C,5,FALSE,FALSE,0,9,1,0,0,No,FALSE,136,3,6,No Card,Decent stoma but they were going forward and backward to intake fuel instead of just a lateral sweep parallel to driver wall
CR,319,B2,1816,M,1,FALSE,FALSE,2,0,6,0,0,No,FALSE,136,2,NA,No Card,"Consistently overshoots the hub, can take trench but only took bump"
HR,319,B3,8159,F,3,FALSE,FALSE,20,6,0,4,0,No,FALSE,16,4,NA,No Card,"Double swipe trench auto, good shoot on move."
ADK,319,R1,484,C,3,TRUE,FALSE,0,10,0,0,0,No,FALSE,1,3,NA,No Card,"Issues sustaining fireoate, possible agitation problem, high accuracy, solid passing"
AD,319,R3,10034,F,NA,FALSE,FALSE,0,0,5,0,0,No,FALSE,16,2,42,No Card,"Kinda slow, driver made some poor tactical decisions, bump only"
HR,319,NA,1023,F,3,FALSE,FALSE,17,5,3,4,3,No,FALSE,632,3,NA,No Card,Slower shooter
BP,320,B1,7415,F,4,TRUE,FALSE,0,0,11,0,0,No,FALSE,416,3,NA,No Card,"Got defended very easily on bump, boxed out for an entire shift, mediocre defense"
CR,320,B2,7769,C,34,TRUE,FALSE,0,7,4,0,0,No,FALSE,NA,5,6,No Card,Browned out during endgame. Did two stealing cycles during the 3rd shift
HR,320,B3,3501,M,21,FALSE,FALSE,0,0,7,5,0,No,FALSE,6,4,NA,No Card,"Depot/outpost auto starting from middle, good bps and capacity, but they are a bump robot, so a team was able to trap them in their alliance zone with varying levels of success"
ADK,320,R1,2813,C,3,TRUE,FALSE,0,8,4,0,0,No,FALSE,6,3,NA,No Card,"Had a small issue with shooter velocity where all shots fell short one cycle, when defended didn41391t seem to be able to x lock or shoot from a protected position, got pushed around and missed a full hopper worth of shots"
JB,320,R2,364,M,3,FALSE,FALSE,0,1,0,0,0,No,FALSE,5,2,NA,No Card,"Played defense the entire match, tried to defend in neutral zone (no oz defense), defense was kinda bad, didn41391t prevent any scoring really"
AD,320,R3,2231,F,56,TRUE,FALSE,0,10,3,0,0,No,FALSE,2436,4,NA,No Card,"Had trouble getting over bump and under trench when their hopper was filled, couldn41391t get back into AZ during endgame"
HR,320,NA,11244,F,NA,FALSE,FALSE,0,4,7,0,0,No,FALSE,NA,1,NA,No Card,"Did a lot of nothing, shooter broke instantly and they kept on going back to try to score for some reason, driver looked lost, their inactive strategy seemed like intake full, go back, and wait, but their intake was bad and their shooter broke so did a lotta nothing, their defense was under average, didn41391t really defend anything"
BP,321,B1,449,F,3,TRUE,FALSE,0,7,6,0,0,No,FALSE,163,5,NA,No Card,"Fast cycling, good thievery, Oliver hella tuff, good unload, trench and hub shot mostly"
CR,321,B2,6528,M,1,FALSE,FALSE,0,6,2,0,0,No,FALSE,6,4,NA,No Card,"They kept getting in our way, very few cycles."
HR,321,B3,2491,C,6,TRUE,FALSE,10,0,13,8,0,No,FALSE,613,5,NA,No Card,"Double swipe bump auto, interfered with our auto, which. messed up both robots41391 second passes.Were able to be defended and blocked rom entering alliance zone for a bit, costing them a cycle"
GK,321,R1,4450,F,5,FALSE,FALSE,0,6,4,0,0,No,FALSE,13,4,NA,No Card,Liked the tower shot quite a lot
JB,321,R2,7840,C,3,FALSE,FALSE,0,4,4,0,0,No,FALSE,1,3,NA,No Card,"Driving wasn41391t bad, their passing worked ok, they cleanup the sides,not bad, but sometimes look a little lost"
AD,321,R3,3243,M,1,FALSE,FALSE,0,15,3,0,0,No,FALSE,1362,3,NA,No Card,"Shooting seemed a little iffy with agitator, mostly good though."
BP,322,B1,16,F,3,TRUE,FALSE,0,3,7,0,0,No,FALSE,362,2,3,No Card,"Middle arc shot near trench, too high of an arc, some shots backwards, low accuracy"
HR,322,B3,1533,C,5,FALSE,FALSE,0,4,0,0,0,No,FALSE,462,4,NA,No Card,"Indexer/shooter malfunction, played pretty good neutral and opposing zone defense."
GK,322,R1,3937,C,3,TRUE,FALSE,0,4,1,0,0,No,FALSE,14,4,NA,Yellow,Got locked into OZ by opponents; intake broke
JB,322,R2,1391,F,3,TRUE,FALSE,0,6,2,0,0,No,FALSE,561,3,NA,No Card,"Always shoot from close tower shot, clean up sides while active, inactive they did passing in the first one, and in the second one, they. played neutral zone defense while intaking full, defense was pretty good,"
AD,322,R3,3753,M,NA,FALSE,FALSE,0,12,0,0,0,No,FALSE,316,4,NA,No Card,"Cycles under trench into OZ, steals ballls, then comes straight back through same trench for a up close hub shot."
BP,323,B1,6911,M,1,FALSE,FALSE,0,8,2,0,0,No,FALSE,342,1,NA,No Card,"Middle and far arc mostly, driver kept trying to shoot without any balls. is thehopper"
CR,323,B2,51,F,3,FALSE,FALSE,0,4,4,0,0,No,FALSE,31,4,6,No Card,"Browned out during shift 2, no clear pattern between bump and trench"
HR,323,B3,2590,C,56,FALSE,FALSE,20,2,6,4,0,No,FALSE,NA,3,NA,No Card,"Double swipe trench/bump auto. Not great shooting on the move, which caused some inaccuracy41391s"
JB,323,R2,5705,M,NA,FALSE,FALSE,0,8,0,0,0,No,FALSE,5,1,NA,No Card,"Shooter broke, they tried playing defense and their defense was bad, they did a lot of nothing, looked like their robot was on a stroll in the middle, they blocked their teammates at one point, driver wasn41391t great"
AD,323,R3,2393,F,56,TRUE,FALSE,0,4,0,0,0,No,FALSE,16,4,NA,No Card,"Seemed very slow, near arc shit, mainly stayed in AZ. and cleanedup the back row rather than cycling"
BP,324,B1,4607,M,4,TRUE,FALSE,0,0,1,0,0,No,FALSE,NA,1,1,No Card,"Died before I coup really see anything, but auto shots were middle arc"
CR,324,B2,4020,F,3,FALSE,FALSE,0,12,0,0,0,No,FALSE,NA,1,NA,No Card,"Stayed in their AZ the whole endgame,"
HR,324,B3,8858,C,5,FALSE,FALSE,10,10,3,2,3,No,FALSE,64,4,NA,No Card,"Not a super fast shooter, and with inconsistent accuracy, as about. 1/3 of their shots just barelyovershot."
AW,324,R1,4655,C,34,FALSE,FALSE,15,10,2,6,0,No,FALSE,13,4,NA,No Card,Did a lot of good passing from the neutral zone
JB,324,R2,2582,NA,NA,FALSE,FALSE,0,3,7,0,0,No,FALSE,16,3,NA,No Card,"Did the norm,passed in inactive, shot in active, whiffed sometimes from. farther away, didcleaning when active"
AD,324,R3,4469,F,56,TRUE,FALSE,0,8,10,0,0,No,FALSE,346,4,NA,No Card,"Normally cycles into NZ both under trench and over bump, near arc shot"
BP,325,B1,1506,F,3,TRUE,FALSE,0,11,1,0,0,No,FALSE,352,4,3,No Card,"Tried to pass once or twice but failed, otherwise good smooth cycling, stealing, etc, mid arc"
CR,325,B2,8229,C,3,FALSE,FALSE,0,4,4,0,0,No,FALSE,6,3,NA,No Card,"Missed almost all shots, partially due to defense"
HR,325,B3,11242,M,NA,FALSE,FALSE,0,0,2,0,0,No,FALSE,25,3,NA,No Card,"Attempted a. climb in auto, but failed. Just hun.  out in NZ anddefended adherded, probably shooter was broken. Attempted l2 climb in endgame, but only got l1."
AW,325,R1,8119,C,3,FALSE,FALSE,6,6,1,2,6,No,FALSE,63,3,1,No Card,Got stuck in the opposite alliance zone for awhile bc they were being defended
LJ,325,R2,10991,M,NA,FALSE,FALSE,1,8,0,0,8,No,FALSE,264,3,NA,No Card,"Shooting sprayed so not very accurate. Seemed to drive slowly, intake may have broken so they switched to other strategies. Only herded smaller clumps, pushed some to human players. On defense, tried ramming which was ineffective and got a foul for pinning too long."
AD,325,R3,3082,F,5,FALSE,FALSE,0,6,5,0,0,No,FALSE,43,3,NA,No Card,"Sometimes struggled to go over bump, mainly stole balls from OZ and outaked them into NZ or AZ"
BP,326,B1,111,F,4,TRUE,FALSE,0,0,8,0,0,No,FALSE,26,3,NA,No Card,"Mid and far arcs, accurate even from the corner, good bps"
CR,326,B2,2635,M,NA,FALSE,FALSE,0,0,4,0,0,No,FALSE,2,3,6,No Card,"Intake. seemed to be broken, but didn41391t play defense. Bulldozed for 1st half,then went to AZ and did nothing for 2nd half"
HR,326,B3,6985,C,6,FALSE,FALSE,0,0,4,0,0,No,FALSE,4,4,NA,No Card,"Shooter malfunction in auto, defended for the rest of the game. Defense was pretty good at stopping red from entering az, but got like one foul for pinning"
AW,326,R1,5913,C,3,TRUE,FALSE,6,7,1,2,4,No,FALSE,136,3,NA,No Card,"Couldn41391t get under trench when fully filled. up, did a lot of passing, was getting blockedfrom getting back into their alliance zone by defense for a bit"
LJ,326,R2,6487,M,NA,FALSE,FALSE,0,3,5,0,0,No,FALSE,45,3,NA,No Card,"Intake seemed to break since start of match, spent first 30. seconds meanderingbefore focusing on blocking 111. Played some decent interference stopping 111 over bump from. NZ but stillgot passed, tried slamming defense intake first for a bit in OZ. Knew to back off from pin count."
AD,326,R3,3931,F,56,TRUE,FALSE,0,6,3,0,0,No,FALSE,1346,4,NA,No Card,"Second auto cycle failed, first was good. Strong bps, near arc shot."
BP,327,B1,614,F,4,TRUE,FALSE,0,0,10,0,0,No,FALSE,62,2,NA,No Card,"Sometimes a little slow for bump, intake broke (it41391s happened before),close arc"
CR,327,B2,4766,M,12,FALSE,FALSE,0,10,0,0,0,No,FALSE,6,2,NA,No Card,"Not technically. passing, but they intake full and then barf it out through theirintake in the AZ"
HR,327,B3,4322,C,56,FALSE,FALSE,0,7,3,0,0,No,FALSE,136,4,NA,No Card,"Double swipe trench/bump auto, good. at passing, bps was alright, shoot iron the move was alittle inaccurate"
AW,327,R1,5181,F,5,TRUE,FALSE,10,6,2,4,0,No,FALSE,316,4,NA,No Card,Did good. stealing balls and passing from opposite alliancezone
LJ,327,R2,11214,M,NA,FALSE,FALSE,1,3,7,0,4,No,FALSE,26,3,NA,No Card,"Overshot consistently, including from midrange. Avoided getting beached multiple times when going over bump. Focused mostly on herding for whole match, many small clumps over bump and through trench. Did not herd balls that were just falling out of blue hub, probably scared of fouls."
AD,327,R3,6429,C,3,FALSE,FALSE,0,5,0,0,0,No,FALSE,26,3,NA,No Card,"Intake jammed sometimes, middle-ish arc"
BP,328,B1,5577,M,NA,FALSE,FALSE,0,3,0,0,0,No,FALSE,2,2,1,No Card,Died quite quickly
CR,328,B2,2556,F,4,TRUE,FALSE,0,3,5,0,0,No,FALSE,NA,5,26,No Card,"Can go under trench, chooses bump during auto. Beached during auto. Browned out during endgame"
HR,328,B3,1756,NA,56,TRUE,FALSE,0,4,6,0,0,No,FALSE,63,4,1,No Card,"Double swipe trench/bump auto, ok bps, died with 50 seconds left"
AW,328,R1,6201,M,1,FALSE,FALSE,10,11,1,0,5,No,FALSE,4,4,NA,No Card,Played defense almost the entire game
LJ,328,R2,10980,F,5,TRUE,FALSE,10,3,5,3,4,No,FALSE,6,4,NA,No Card,"EXTENDO HOPPER. They clipped the trench with it once, probably broke. it for the match. Turret didn41391t move atall in. NZ. Overshot enoughto be noticeable but still fairly accurate. Focused on filling big hopper then sitting in the corner to unload, SOTM not very good. Indexer seemed to jam in the last 15s for a bit."
AD,328,R3,1690,C,34,TRUE,FALSE,0,8,5,0,0,No,FALSE,136,5,NA,No Card,"Really good ball control and passing, far arc shot, sweeps back row while shooting"
BP,329,B1,4087,F,3,FALSE,FALSE,0,4,4,0,0,No,FALSE,634,3,NA,No Card,"Decent cycling, mid and far arc, sweep but fixed shooter"
CR,329,B2,2054,M,6,TRUE,FALSE,0,0,4,0,0,No,FALSE,6,3,1,No Card,"Very inaccurate when shooting in the move, especially when moving away from the hub"
HR,329,B3,4125,C,5,FALSE,FALSE,0,1,4,0,0,No,FALSE,3461,4,NA,No Card,"Auto got caught on the trench and sent the bot across the line and they got like 60 points of penalties for that. Got like 3 cycles in and played ok defense, as they weren41391t able to prevent big volley from teams like 9496"
AW,329,R1,5653,F,5,FALSE,FALSE,15,16,0,4,0,No,FALSE,63,3,NA,No Card,Kinda mid shooting speed
LJ,329,R2,9496,C,3,TRUE,FALSE,12,8,6,6,0,No,FALSE,136,4,NA,No Card,"Consistently thieved through opponent trench on their left, in and. out.Passed from far edg. ofNZ to AZ. Floundered a bit against blocking defense but was fairly resistant to ramming. In endgame focused on cleaning up large cache of fuel behind tower and by human players"
AD,329,R3,6665,M,4,TRUE,FALSE,0,5,1,0,0,No,FALSE,24,3,NA,No Card,"Good defense with no penalties and herding, no shoot or intake,"
BP,331,B1,2590,F,4,TRUE,FALSE,0,3,5,0,0,No,FALSE,62,3,NA,No Card,"Back row sweep, far arc, ok bps but limited by low intake speed"
CR,331,B2,7915,M,NA,FALSE,FALSE,0,7,5,0,0,No,FALSE,NA,4,NA,No Card,"Made some tiny, useless cycles"
HR,331,B3,484,C,56,FALSE,FALSE,0,12,2,0,9,No,FALSE,643,4,NA,No Card,"Double swipe trench/bump auto, not good bps, played defense and stole balls on opposing shift, but was able to get 1 or 2 cycles per shift"
AW,331,R1,11417,M,NA,FALSE,FALSE,10,1,3,0,0,No,FALSE,43,2,NA,No Card,"Stopped moving for approx 10 seconds in the neutral zone in the middle of the match, defense was quite poor, just a lot of scooting around and nudging robots without actually stopping them"
AD,331,R2,1391,C,34,TRUE,FALSE,0,6,2,0,0,No,FALSE,6,4,NA,No Card,"Shoots hub shot/near arc, but can also do a tower shot to avoid defense"
AM,331,R3,7769,F,6,TRUE,FALSE,9,3,4,7,7,No,FALSE,16,5,NA,No Card,Incredible rum shooter not full width yet insane bps. Intaking is great and they have been incredibly agile. Nets and good hopper capacity saw.
BP,332,B1,8069,M,NA,FALSE,FALSE,0,8,2,0,0,No,FALSE,NA,2,NA,No Card,"Low bps, slow intake, no auto, not optimal drive pathing"
CR,332,B2,4655,NA,34,TRUE,FALSE,0,5,3,0,0,No,FALSE,31,2,NA,No Card,"Intake broke partway through. For cycles, they pass balls to their AZ then go over bump with empty hopper."
HR,332,B3,364,C,5,FALSE,FALSE,0,6,4,0,2,No,FALSE,634,3,NA,No Card,"Single sweep trench/bump auto, got like 2 cycles per shift, mid bps, honestly a mid robot"
AW,332,R1,2231,C,3,TRUE,FALSE,16,4,4,6,0,No,FALSE,126,4,NA,No Card,Very fast stream of balls while passing
AD,332,R2,931,M,NA,FALSE,FALSE,0,0,1,0,0,No,FALSE,5,2,NA,No Card,"Climbed in auto, kinda just sat in neutral zone near oz trench for the whole game, did not shoot. Got in their teammates way sometimes."
AM,332,R3,6528,F,25,FALSE,FALSE,6,2,1,4,7,No,FALSE,16,2,NA,No Card,Hopper capacity isn»t the brightest. Missed most of the shots it took toward minute 2.
BP,333,B1,8229,C,5,FALSE,FALSE,0,14,2,0,0,No,FALSE,126,4,NA,No Card,"Good drum, shoots near arc, good at passing. They sometimes cycle even when there are reserves of fuel to be used, even during endgame"
CR,333,B2,3937,F,34,TRUE,FALSE,0,3,5,0,0,No,FALSE,1,3,NA,No Card,"Great passing cycles, but feeding cycles are too small and intake very few fuel"
HR,333,B3,5705,M,NA,FALSE,FALSE,0,1,0,0,0,No,FALSE,5,3,1,No Card,"No auto, shooter malfunction, no points scored, played some mid neutral zone defense and the died in their trench."
AW,333,R1,4469,C,3,TRUE,FALSE,17,6,8,6,1,No,FALSE,136,5,NA,No Card,"Plays exactly our game with near hub shots, passing from close to AZ with occasional stealing, etc. reliable and accurate cycles, good at cleaning up in front of hubs in NZ. Cleaned up along DS in last inactive, then focused on cycling in end game."
AD,333,R2,4450,M,1,FALSE,FALSE,0,5,5,0,0,No,FALSE,16,4,NA,No Card,"Far arc shot, cycles from NZ to AZ seemed kinda poorly time, scrambling to intake to full then shoot"
AM,333,R3,8159,F,5,FALSE,FALSE,10,5,1,7,6,No,FALSE,16,5,NA,No Card,"Shoot on the fly with a similar cycle to 1690.  They run single turret and their intake is phenomenal. Hitting it home, they pass consistently and stock up efficiently. 10/10"
BP,334,B1,3243,C,5,FALSE,FALSE,0,3,3,0,0,No,FALSE,45,2,NA,No Card,Defense was not very effective for the heavier turret bots it defended
CR,334,B2,2491,M,6,FALSE,FALSE,0,0,12,0,0,No,FALSE,62,3,NA,No Card,Very flimsy top plate (attached by Velcro) fell off during shift 2 or 3.
LJ,334,R1,5895,M,5,TRUE,FALSE,20,7,5,4,4,No,FALSE,16,4,NA,No Card,"Loves scraping along DS, did that basically every scoring period. Pass on the move from almost whole NZ. Solid SOTM, some passing from far edge of NZ were short so there was a bit of clustering there. Fairly accurate but occasionally undershot"
AD,334,R2,2393,M,NA,FALSE,FALSE,0,4,0,0,0,No,FALSE,14,3,NA,No Card,"Played defense, could pass balls from OZ pretty deep into NZ"
AM,334,R3,111,C,62,TRUE,FALSE,10,0,5,5,6,No,FALSE,16,3,NA,No Card,"They are great at intaking, large hop cap, but they were easy to defend. Their solution? They passed from NZ to their zone with their single shooter. They are still sort of slow. Keep in mind."
BP,335,B1,5913,C,5,TRUE,FALSE,0,3,3,0,6,No,FALSE,56,3,NA,No Card,"Good at offense, drum shoots fast, but the bot itself moved slowly"
CR,335,B2,1023,F,3,FALSE,FALSE,0,3,4,0,0,No,FALSE,136,4,NA,No Card,"Very stretchy net, 1.5 cycle auto"
HR,335,B3,9572,C,56,FALSE,FALSE,0,3,2,0,0,No,FALSE,6,3,NA,No Card,"Pretty good bps, lots of cycles, but were defended a lot"
LJ,335,R1,8858,C,3,FALSE,FALSE,2,5,0,1,5,No,FALSE,4561,2,NA,No Card,"Shot mostly from the trench. Intake broke with more than a minute left, switched to defense. Able to avoid pin fouls, but ramming was ineffective. Did some blocking, but also meandered during end game."
AD,335,R2,8119,F,5,FALSE,FALSE,0,6,6,0,0,No,FALSE,136,4,NA,No Card,"Good bps, passing from OZ to AZ, shoots from close and far"
AM,335,R3,614,M,6,TRUE,FALSE,6,1,2,0,3,No,FALSE,54,3,"2,6",No Card,"Nearly beached themselves twice. Got stuck on bump, and didn»t shoot during teleop. Not their brightest match. Intake broken."
BP,336,B1,1768,C,5,TRUE,FALSE,0,9,2,0,0,No,FALSE,1236,5,NA,No Card,"Mid arc and near, very quick unload and great feeding"
CR,336,B2,3931,M,34,FALSE,FALSE,0,4,8,0,0,No,FALSE,136,4,NA,No Card,Intake broke during shift 5
HR,336,B3,4607,F,NA,FALSE,FALSE,0,10,2,0,0,No,FALSE,162,5,"t shoot anything, but they had good bps and lots of cycles",No Card,Auto didn
LJ,336,R1,7840,F,5,FALSE,FALSE,8,8,0,1,8,No,FALSE,136,3,NA,No Card,"Preferred far arc, no SOTM. Stayed mostly on left hand side of the field. Not super accurate and low throughput, struggled to cache a good amount of fuel in AZ"
AD,336,R2,5577,M,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,1,No Card,NA
AM,336,R3,10034,M,6,TRUE,FALSE,0,0,3,0,4,No,FALSE,1,1,NA,No Card,Didn't make shots it took. Never filled its hopper emnitrely. Good try but not optimal
BP,337,B1,6487,F,3,TRUE,FALSE,0,10,2,0,0,No,FALSE,62,2,NA,No Card,"Kept trying to intake after intake was visibly broken, didnt go to herding or defense once they became unable to intake and score fuel"
CR,337,B2,11242,M,NA,FALSE,FALSE,0,0,5,0,0,No,TRUE,4,2,NA,No Card,"Intake seemed to be broken throughout the match, robot not heavy enough to play good defense"
HR,337,B3,4087,C,5,FALSE,FALSE,0,6,3,0,0,No,FALSE,42,5,NA,No Card,"Double cycle auto, possibly something broke which led them to do D, like 3 &D. Tenacious D, locked down the bump, deflected shots, herded in transition."
AZ,337,R1,1756,C,5,FALSE,FALSE,0,5,7,0,0,No,FALSE,6,4,NA,No Card,A lot of sweeps and small cycles
AD,337,R2,1506,F,56,TRUE,FALSE,0,6,2,0,0,No,FALSE,NA,4,NA,No Card,"Far arc and tower shot to avoid defense, good movement"
AM,337,R3,11244,M,1,FALSE,FALSE,10,1,1,3,4,No,FALSE,26,3,NA,No Card,Ok driving but their indexer sucks. They barfed balls just to agitate balls and fire from shooter. They have a small hopper capacity. Auto is not good. They did their best but it isn»t enough. Barely shot throughout.
BP,338,B1,4766,C,51,TRUE,FALSE,0,4,4,0,0,No,FALSE,463,2,NA,No Card,"Struggled under defense from opposing robots, near and mid arcs"
CR,338,B2,2582,F,34,TRUE,FALSE,0,5,3,0,0,No,FALSE,61,4,NA,No Card,They didn»t seem to be able to intake for the 1st half.
HR,338,B3,3082,C,5,FALSE,FALSE,0,8,1,0,0,No,FALSE,31264,4,NA,No Card,"Invaded OZ, did megapassing the whole match, sometimes even when they were near he AZ, they shot out of the field. Turret, 3 and D, hella power, played utility the whole match. Outpost at the end of the match"
AZ,338,R1,4125,F,5,TRUE,FALSE,0,8,6,0,0,No,FALSE,34,3,t understand their strategy,No Card,"Mediocre driving, not a lot of full cycles, I don"
AD,338,R2,6911,M,1,FALSE,FALSE,0,5,3,0,0,No,FALSE,164,3,NA,No Card,"Good long distance passing, typically sweeps back row while shooting"
BP,339,B1,6429,C,5,TRUE,FALSE,0,9,1,0,0,No,FALSE,62,3,NA,No Card,Decent cycler
CR,339,B2,4020,F,3,FALSE,FALSE,0,5,3,0,0,No,FALSE,1,3,NA,No Card,"Likes to cycle and pass from the left side, far away from the opponent hub"
HR,339,B3,10980,M,6,FALSE,FALSE,0,0,6,0,0,No,FALSE,6,3,NA,No Card,"Citrus copy, but basically just bump bot hella inaccurate, kinda just diddled around during inactive, BPS low and took most of active to do a cycle/clean AZ"
AZ,339,R1,3544,C,3,FALSE,FALSE,0,14,0,0,0,No,FALSE,341,3,NA,No Card,"Not great driving, heavy focus on passing however not ever good at doing so."
AD,339,R2,6665,F,5,FALSE,FALSE,0,2,3,0,0,No,FALSE,4,3,NA,No Card,"Good defense but a little aggressive, gave 30 penalty points to other team, no intake or shoot"
BP,340,B1,2054,C,62,FALSE,FALSE,0,0,6,0,0,No,FALSE,2,2,NA,No Card,"Slow moving, hard to get over bump, low bps"
